Title,Detailed Job URL,Job Details,Job Requirements
"Chuyên viên Quan hệ Khách hàng Cá nhân (Toàn quốc)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-he-khach-hang-ca-nhan-toan-quoc.35BDE1F1.html,"['Tiếp cận và xây dựng mối quan hệ với khách hàng cá nhân nhằm tiếp thị, thu hút khách hàng sử dụng các sản phẩm dịch vụ của SHB', 'Tiếp nhận và xử lý các đề nghị vay vốn và các hình thức cấp tín dụng khác tại SHB', 'Thực hiện cấp các khoản tín dụng đã được ký kết với khách hàng', 'Duy trì mối quan hệ với khách hàng, thực hiện chăm sóc khách hàng theo quy định và chính sách ngân hàng bán lẻ của SHB;', 'Tư vấn, tiếp thị và bán chéo các sản phẩm dịch vụ khác của SHB cho khách hàng', 'Chịu trách nhiệm thực hiện và báo cáo các chỉ tiêu được giao trước Ban lãnh đạo tại đơn vị trực tiếp quản lý.', 'Thực hiện các công việc khác theo sự phân công của cấp quản lý']","['Tốt nghiệp Cao đẳng\xa0trở lên thuộc các lĩnh vực: Kinh tế, Ngoại thương, Thương mại, Quản trị kinh doanh, Tài chính, Ngân hàng hoặc tương đương', 'Sử dụng thành thạo tin học văn phòng', 'Tư duy tốt, có khả năng phân tích và đánh giá vấn đề', 'Có khả năng lập kế hoạch công việc hàng tuần/hàng tháng', 'Kiến thức tốt, am hiểu kiến thức cơ bản về luật, kinh tế thương mại, kiến thức về tài chính ngân hàng có liên quan đến hoạt động tín dụng;', 'Ưu tiên Ứng viên có kinh nghiệm tại vị trí tương đương']"
"Chuyên viên Chính sách và sản phẩm tín dụng KHCN  (Dự án RLOS)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-chinh-sach-va-san-pham-tin-dung-khcn-du-an-rlos.35BDE1F0.html,"['Xây dựng và quản lý các sản phẩm tín dụng dành cho KHCN để triển khai trên hệ thống RLOS;', 'Xây dựng và quản lý chính sách tín dụng KHCN phục vụ việc triển khai Luồng quy trình và sản phẩm KHCN trên hệ thống RLOS;', 'Đào tạo và quảng bá sản phẩm.']","['Tốt nghiệp chuyên ngành tài chính, ngân hàng, ngoại thương, đầu tư, thương mại các trường KTQD, Học Viện Ngân hàng, Ngoại Thương, Học Viện Tài chính, Đại học Quốc Gia, Thương Mại và các trường nước ngoài.', 'Nắm vững luật ngân hàng nhà nước, luật các tổ chức tín dụng và các kiến thức cơ bản về hệ thống văn bản pháp luật Việt Nam.', 'Hiểu biết về môi trường, tình hình kinh tế và hoạt động ngân hàng và doanh nghiệp tại Việt nam.', 'Kiến thức chuyên ngành tài chính ngân hàng, ngân hàng bán lẻ.', 'Kiến thức chuyên sâu về sản phẩm tín dụng bán lẻ.', 'Có kinh nghiệm tối thiểu 01 năm tại mảng sản phẩm/chính sách tín dụng KHCN hoặc 03 năm tại các vị trí khác có liên quan. Ưu tiên ứng viên có kinh nghiệm triển khai dự án RLOS', 'Kỹ năng cần có: phân tích, tổng hợp, thuyết trình, soạn thảo văn bản.']"
"Chuyên viên Khách hàng Cá nhân - Khối Bán trực tiếp (Khu vực Hồ Chí Minh, Đà Nẵng)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-khach-hang-ca-nhan-khoi-ban-truc-tiep-khu-vuc-ho-chi-minh-da-nang.35BDE1EF.html,"['Xây dựng và triển khai kế hoạch bán các sản phẩm cá nhân của ngân hàng (sản phẩm cho vay, thẻ tín dụng, tài khoản trả lương, tài khoản thanh toán) đảm bảo chỉ tiêu kinh doanh được giao', 'Thực hiện các phương thức nâng cao hiệu quả bán hàng', 'Phát triển khách hàng mới, tập trung vào các nghiệp vụ kinh doanh nhằm đạt chỉ tiêu cá nhân', 'Quản lý và giám sát khách hàng Tín dụng sau khi giải ngân, nhắc nhở khách hàng trả nợ và lãi', 'Hợp tác bán chéo sản phẩm']","['Tốt nghiệp Cao đẳng trở lên, chuyên ngành Kinh tế, tài chính, ngân hàng hoặc tương đương', 'Có tối thiểu 1 năm kinh nghiệm làm tín dụng cá nhân/doanh nghiệp tại các tổ chức tài chính và Ngân hàng', 'Có khả năng tạo dựng quan hệ tốt với Khách hàng', 'Năng động,khả năng chịu áp lực công việc tốt', 'Kỹ năng giao tiếp và xây dựng mối quan hệ tốt', 'Tôn trọng đạo đức nghề nghiệp']"
"Chuyên viên Phân tích dữ liệu
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu.35BDE1EE.html,[],"['Tốt nghiệp từ Đại học trở lên,\xa0chuyên ngành Toán kinh tế/ Toán/ Toán tin ứng dụng/ Kinh tế/ Ngân hàng/ Tài chính.', 'Kiến thức:', 'Kỹ năng:', 'Kinh nghiệm:', 'Ưu tiên: Ứng viên\xa0có chứng chỉ']"
"Chuyên viên Quan hệ Khách hàng Cá nhân (Toàn quốc)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-he-khach-hang-ca-nhan-toan-quoc.35BDE1ED.html,"['Tiếp cận và xây dựng mối quan hệ với khách hàng cá nhân nhằm tiếp thị, thu hút khách hàng sử dụng các sản phẩm dịch vụ của SHB', 'Tiếp nhận và xử lý các đề nghị vay vốn và các hình thức cấp tín dụng khác tại SHB', 'Thực hiện cấp các khoản tín dụng đã được ký kết với khách hàng', 'Duy trì mối quan hệ với khách hàng, thực hiện chăm sóc khách hàng theo quy định và chính sách ngân hàng bán lẻ của SHB;', 'Tư vấn, tiếp thị và bán chéo các sản phẩm dịch vụ khác của SHB cho khách hàng', 'Chịu trách nhiệm thực hiện và báo cáo các chỉ tiêu được giao trước Ban lãnh đạo tại đơn vị trực tiếp quản lý.', 'Thực hiện các công việc khác theo sự phân công của cấp quản lý']","['Tốt nghiệp Cao đẳng\xa0trở lên thuộc các lĩnh vực: Kinh tế, Ngoại thương, Thương mại, Quản trị kinh doanh, Tài chính, Ngân hàng hoặc tương đương', 'Sử dụng thành thạo tin học văn phòng', 'Tư duy tốt, có khả năng phân tích và đánh giá vấn đề', 'Có khả năng lập kế hoạch công việc hàng tuần/hàng tháng', 'Kiến thức tốt, am hiểu kiến thức cơ bản về luật, kinh tế thương mại, kiến thức về tài chính ngân hàng có liên quan đến hoạt động tín dụng;', 'Ưu tiên Ứng viên có kinh nghiệm tại vị trí tương đương']"
"Chuyên viên Quan hệ Khách hàng Cá nhân (Toàn quốc)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-he-khach-hang-ca-nhan-toan-quoc.35BDE1EC.html,"['Tiếp cận và xây dựng mối quan hệ với khách hàng cá nhân nhằm tiếp thị, thu hút khách hàng sử dụng các sản phẩm dịch vụ của SHB', 'Tiếp nhận và xử lý các đề nghị vay vốn và các hình thức cấp tín dụng khác tại SHB', 'Thực hiện cấp các khoản tín dụng đã được ký kết với khách hàng', 'Duy trì mối quan hệ với khách hàng, thực hiện chăm sóc khách hàng theo quy định và chính sách ngân hàng bán lẻ của SHB;', 'Tư vấn, tiếp thị và bán chéo các sản phẩm dịch vụ khác của SHB cho khách hàng', 'Chịu trách nhiệm thực hiện và báo cáo các chỉ tiêu được giao trước Ban lãnh đạo tại đơn vị trực tiếp quản lý.', 'Thực hiện các công việc khác theo sự phân công của cấp quản lý']","['Tốt nghiệp Cao đẳng\xa0trở lên thuộc các lĩnh vực: Kinh tế, Ngoại thương, Thương mại, Quản trị kinh doanh, Tài chính, Ngân hàng hoặc tương đương', 'Sử dụng thành thạo tin học văn phòng', 'Tư duy tốt, có khả năng phân tích và đánh giá vấn đề', 'Có khả năng lập kế hoạch công việc hàng tuần/hàng tháng', 'Kiến thức tốt, am hiểu kiến thức cơ bản về luật, kinh tế thương mại, kiến thức về tài chính ngân hàng có liên quan đến hoạt động tín dụng;', 'Ưu tiên Ứng viên có kinh nghiệm tại vị trí tương đương']"
"Facility Technician/ Kỹ Thuật Viên Bảo trì Cơ Sở Hạ Tầng
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/facility-technician-ky-thuat-vien-bao-tri-co-so-ha-tang.35BDE1EB.html,[],"['Mechanical or Electrical or Refrigeration vocational or college/engineer degree Certificate of Operation and Maintenance Medium Voltage is referred.', 'Minimum 2-3 years operation facilities system for FDI company', 'Knowledge operation and maintenance activities of the system of facilities system as Electrical, Air conditioners, Fire system, cooling tower, DHU, Chiller, HVAC, generator, Building infrastructure...', 'Deep knowledge of electrical, Mechanical, HVAC, plumbing, building service,…for factory', 'Problem solving skill. Teamwork.']"
Account Manager,https://careerbuilder.vn/vi/tim-viec-lam/account-manager.35BD90CF.html,[],[]
"Nhân viên Quản lý chất lượng
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-ly-chat-luong.35BDE1E9.html,[],[]
Senior Account Manager (Hà Nội),https://careerbuilder.vn/vi/tim-viec-lam/senior-account-manager-ha-noi.35BDC07A.html,[],[]
"Trưởng phòng kỹ thuật ngành nhựa - Đi làm ngay
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-ky-thuat-nganh-nhua-di-lam-ngay.35BDE1E8.html,[],[]
Nhân Viên Telesales (Hà Nội),https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-telesales-ha-noi.35BDC53A.html,[],[]
Chuyên Viên Kinh Doanh  (Hà Nội),https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-ha-noi.35BDC539.html,[],[]
KỸ SƯ TỰ ĐỘNG HÓA (LÀM VIỆC CỦ CHI),https://careerbuilder.vn/vi/tim-viec-lam/ky-su-tu-dong-hoa-lam-viec-cu-chi.35BDD79F.html,[],[]
[Bến Cát] Nhân Viên Kế Toán,https://careerbuilder.vn/vi/tim-viec-lam/ben-cat-nhan-vien-ke-toan.35BD7651.html,[],[]
Business Unit Head,https://careerbuilder.vn/vi/tim-viec-lam/business-unit-head.35BD760A.html,"['Leading the Sales team with 8 members nationwide. Being responsible for all Sales activities – Sales Target, Project Management of the direct reports, Team Development', 'Drives sales, achieving sales targets and ensuring customer satisfaction.', 'Managing the sales forecast as planned', 'Develops opportunities to increase sales by identifying, researching and contacting prospective customers', 'Follow up payment schedule, and propose solution for any outstanding debt / overdue AR', 'Manages sales activities of organization leveraging Salesforce system', 'Development of long-term customer relationships through the ability to identify and capitalize on opportunities that immediately satisfy customer needs', 'Collaborating with the relevant Support functions to develop a branding and competitive solution for company', 'Cultivating and leveraging customer relationships at the multiple levels within customers']","['Degree in Engineering (Mechanics or Mechatronics), Business Management, Marketing or relevant qualification', '15 years of working experience in the Sales function, preferably in Technical Sales, with 5 years of experience managing a team', 'Familiar with basic financial metrics', 'Experience in multinational company for compliance matrix will be an advantage', 'Ability to analyze market trends, competition and accounts to develop a business plan and strategy that creates new business opportunities', 'Outstanding leadership skills', 'Strong influencing, problem-solving and negotiation skills with an entrepreneurial mindset.', 'Demonstrate fluency in English']"
Giảng viên Quản lý Sản xuất truyền thông (Media Production),https://careerbuilder.vn/vi/tim-viec-lam/giang-vien-quan-ly-san-xuat-truyen-thong-media-production.35BD766C.html,"['Biên soạn Giáo án, Giáo trình, tài liệu giảng dạy theo tiêu chuẩn HNAAu.', 'Tham gia công tác giảng dạy phù hợp với chuyên môn (sản xuất truyền thông).', 'Phối hợp cùng Phòng Đào tạo đánh giá hiệu quả trong và sau quá trình giảng dạy.']","['Tốt nghiệp các trường đào tạo chuyên ngành Truyền thông, Quảng cáo, Marketing...', 'Có kinh nghiệm thực tế về Truyền thông đa phương tiện, Quản lý sản xuất truyền thông (đồ họa, nhiếp ảnh, dựng phim, kỹ\xa0xảo phim, phim quảng cáo...)', 'Ưu tiên ứng viên\xa0có 3-5 năm kinh nghiệm tối thiểu ở vị trí: Media Production Leader, Media Production Manager.', 'Hợp tác theo hình thức Thỉnh giảng (part time).']"
